url	type	value
normandieparticipations.fr	google fonts	https://fonts.googleapis.com/css?family=Lato:300,400,700
normandieparticipations.fr	addThis	https://s7.addthis.com/js/300/addthis_widget.js
nouvelle-aquitaine.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-PHJ5HG
nouvelle-aquitaine.fr	jsdelivr	https://cdn.jsdelivr.net/npm/jquery-daterangepicker@0.18.0/lib/dist/jquery.daterangepicker.min.js
nouvelle-aquitaine.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/bluebird/3.3.4/bluebird.min.js
nouvelle-aquitaine.fr	hotjar	https://static.hotjar.com/c/hotjar-545463.js?sv=7
nouvelle-aquitaine.fr	google analytics	https://www.google-analytics.com/analytics.js
nouvelle-aquitaine.fr	youtube	https://www.youtube.com/iframe_api
nouvelle-aquitaine.fr	google	https://www.google.com/ads/ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j86&tid=UA-71857913-11&cid=1471846505.1602022445&jid=1868583635&_u=YEBAAEAAAAAAAC~&z=1538648413
nouvelle-aquitaine.gouv.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=566501&ts=1602022445603&idclient=0004032806699&vtag=5.5.1b&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x14x5&lng=en-US&idp=0014057690789&jv=0&p=Accueil_nouvelle_aquitaine&s2=1&x1=[article]&ref=
nouvelle-aquitaine.safire.fonction-publique.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
nouvelle-caledonie.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=481978&s2=1&p=Accueil&hl=0x14x9&vrn=1&ac=&an=&lng=en-US&vtag=42007&idp=0014094672774&jv=0&r=1920x1200x24x24&re=800x600&ref=
noves.fr	google fonts	https://fonts.googleapis.com/css?family=Tinos:400,700
noves.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-120212019-1
noves.fr	google analytics	https://www.google-analytics.com/analytics.js
nuitdelalecture.culture.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=PT+Sans:400,400italic,700,700italic
nuitdelalecture.culture.gouv.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-118976149-1
nuitdelalecture.culture.gouv.fr	addThis	https://s7.addthis.com/js/300/addthis_widget.js
nuitdelalecture.culture.gouv.fr	twitter	https://platform.twitter.com/widgets.js
nuitdelalecture.culture.gouv.fr	xiti	https://logs1409.xiti.com/hit.xiti?s=601257&idclient=bc97c4bd-7af3-4aad-a2c8-03f48f18a0fb&ts=1602022449156&vtag=5.17.1&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x14x9&lng=en-US&idp=0014098882443&p=hp_ndll&s2=112&ref=
nuitdelalecture.culture.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
numerique.gouv.fr	jsdelivr	https://cdn.jsdelivr.net/npm/daterangepicker/daterangepicker.css
numerique.gouv.fr	FontAwesome	https://use.fontawesome.com/releases/v5.3.1/css/all.css
numerique.gouv.fr	twitter	https://platform.twitter.com/widgets.js
nutritiongastro-trousseau.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
nutritiongastro-trousseau.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
nutritiongastro-trousseau.aphp.fr	google fonts	http://fonts.googleapis.com/css?family=Open+Sans%3A300%2C300italic%2Cregular%2Citalic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic&ver=4.9.4
nutritiongastro-trousseau.aphp.fr	google maps	http://maps.googleapis.com/maps/api/js?key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&sensor=false&ver=1.2.1
nutritiongastro-trousseau.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
obesite-robertdebre.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
obesite-robertdebre.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
obesite-robertdebre.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
obesite-robertdebre.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
occitanie.direccte.gouv.fr	xiti	http://logc279.xiti.com/hit.xiti?s=542961&s2=13&p=accueil&ac=&an=&lng=en-US&idp=0014137594598&jv=0&re=800x600&vtag=4.6.2&hl=0x14x13&r=1920x1200x24x24&rn=1602022453224&ref=
occitanie.gouv.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=566503&ts=1602022453729&idclient=0004032806699&vtag=5.5.1b&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x14x13&lng=en-US&idp=0014133229995&jv=0&p=Accueil_occitanie&s2=1&x1=[article]&ref=
occitanie.safire.fonction-publique.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
ofb.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Nunito+Sans:200,200i,300,300i,400,400i,600,600i,700,700i,800,800i,900,900i&display=swap
ofb.gouv.fr	bootstrapcdn	https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css
ofb.gouv.fr	facebook	https://connect.facebook.net/fr_FR/sdk.js
ofb.gouv.fr	youtube	https://www.youtube.com/embed/Vkt-vZdXq1A?autoplay=1&start=0&rel=0
ofb.gouv.fr	twitter	https://platform.twitter.com/widgets.js
ofb.gouv.fr	xiti	https://logs1409.xiti.com/hit.xiti?s=609285&idclient=2592ed9a-2aae-4e6d-b6fc-6c770c76ff75&ts=1602022458114&vtag=5.18.2&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x14x18&lng=en-US&idp=0014188580793&jv=0&p=&s2=&vrn=1&ref=
ofb.gouv.fr	google analytics	https://googleads.g.doubleclick.net/pagead/id
ofb.gouv.fr	instagram	https://www.instagram.com/ofbiodiversite/
ofpra.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:300,300italic,400,700italic,700,600italic,600,400italic,800
oise.gouv.fr	xiti	https://logp4.xiti.com/hit.xiti?s=491165&s2=1&p=Accueil&hl=0x14x18&vrn=1&ac=&an=&lng=en-US&vtag=42008&idp=0014188739848&jv=0&r=1920x1200x24x24&re=800x600&ref=
oncologie-psl.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
oncologie-psl.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
oncologie-psl.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
oncologie-psl.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
oncologie-psl.aphp.fr	twitter	http://platform.twitter.com/widgets.js?_=1602022460507
oned.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
onf.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-KFQQMPK
onf.fr	google analytics	https://www.google-analytics.com/analytics.js
onf.fr	hotjar	https://static.hotjar.com/c/hotjar-1166642.js?sv=7
onf.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.1.0/cookieconsent.min.css
onf.fr	google	https://www.google.com/ads/ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j86&tid=UA-28157604-10&cid=1306444661.1602022463&jid=936786279&_u=YEBAAEAAAAAAAC~&z=584006307
onisep.fr	addThis	http://s7.addthis.com/js/300/addthis_widget.js
onisep.fr	google analytics	http://www.google-analytics.com/analytics.js
onisep.fr	google	https://adservice.google.com/adsid/integrator.js?domain=www.onisep.fr
onpe.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
openacademie.beta.gouv.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/normalize/5.0.0/normalize.min.css
openacademie.beta.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:300,400,700,800
orl-rothschild.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
orl-rothschild.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
orl-rothschild.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
orl-rothschild.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
orleans-metropole.fr	google	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit
orleans-metropole.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-NNJMKFZ
orleans-metropole.fr	google fonts	https://fonts.gstatic.com/s/roboto/v20/KFOmCnqEu92Fr1Mu4mxP.ttf
orleans-metropole.fr	facebook	https://connect.facebook.net/en_US/fbevents.js
orleans-metropole.fr	google analytics	https://www.google-analytics.com/analytics.js
orne.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=477535&s2=1&p=Accueil&hl=0x14x27&vrn=1&lng=en-US&vtag=43001&idp=0014279210266&jv=0&r=1920x1200x24x24&re=800x600&ref=
ottpi.aphp.fr	google maps	http://maps.googleapis.com/maps/api/js?sensor=false&ver=1.2.1
ottpi.aphp.fr	Wordpress	http://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=202041
ottpi.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
ottpi.aphp.fr	google	https://apis.google.com/js/plusone.js
ottpi.aphp.fr	twitter	http://platform.twitter.com/widgets.js
ottpi.aphp.fr	facebook	http://connect.facebook.net/fr_FR/all.js
outils.entreprises.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
outre-mer.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Roboto:300,400,500,700
outre-mer.gouv.fr	twitter	http://platform.twitter.com/widgets.js
outre-mer.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=131758&p=&vrn=1&ac=&an=&lng=en-US&idp=0014303649198&jv=0&re=800x600&vtag=4.7.0&hl=0x14x30&r=1920x1200x24x24&rn=1602022470348&ref=
paca.direccte.gouv.fr	xiti	http://logc279.xiti.com/hit.xiti?s=542961&s2=21&p=accueil&ac=&an=&lng=en-US&idp=001434150277&jv=0&re=800x600&vtag=4.6.2&hl=0x14x34&r=1920x1200x24x24&rn=1602022474304&ref=
paca.gouv.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=566497&ts=1602022475224&idclient=0004032806699&vtag=5.5.1b&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x14x35&lng=en-US&idp=0014357105474&jv=0&p=Accueil_provence_alpes_cote_dazur&s2=1&x1=[article]&ref=
paca.safire.fonction-publique.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
paca.sport.sante.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-102177618-14
paca.sport.sante.fr	google analytics	https://www.google-analytics.com/analytics.js
paca.sport.sante.fr	google	https://www.google.com/recaptcha/api.js?render=6Ldse4YUAAAAAAnKer6lM9qgcZUkydesKi4MbpLl
paca.sport.sante.fr	google fonts	https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2
paris-saclay.com	google fonts	https://fonts.googleapis.com/css?family=Oswald:300,400,700
paris-saclay.com	twitter	https://pbs.twimg.com/media/EjpxwV1X0AAcF6n.png
paris-saclay.com	google analytics	http://www.google-analytics.com/ga.js
parisnanterre.fr	twitter	https://platform.twitter.com/widgets.js
participez.esante.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Advent+Pro&display=swap
participez.esante.gouv.fr	youtube	https://www.youtube.com/embed/baR9CR93Dq0
participez.esante.gouv.fr	google analytics	https://googleads.g.doubleclick.net/pagead/id
participez.reforme-retraite.gouv.fr	google analytics	https://ad.doubleclick.net/ddm/activity/src=3144469;type=retra0;cat=homepage;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;npa=;ord=1;num=1?
participez.reforme-retraite.gouv.fr	google	https://adservice.google.com/ddm/fls/z/src=3144469;dc_pre=COzH0ub-oOwCFVPL1QodWk4JgA;type=retra0;cat=homepage;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;npa=;ord=1;num=1
pas-de-calais.gouv.fr	xiti	https://logi241.xiti.com/hit.xiti?s=481992&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0014428264308&jv=0&re=800x600&vtag=4.5.3&hl=0x14x42&r=1920x1200x24x24&ref=
pasdecalais.fr	google	https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js
pasdecalais.fr	youtube	https://www.youtube.com/embed/8mscfHhdu9M
pasdecalais.fr	google analytics	https://www.google-analytics.com/analytics.js
pasdecalais.fr	google fonts	https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4AMP6lQ.woff2
patho-pro-garches.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
patho-pro-garches.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
patho-pro-garches.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
patho-pro-garches.aphp.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:400italic,600italic,300,400,600,700,800&subset=latin,latin-ext,cyrillic,cyrillic-ext
patho-pro-garches.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
patient.corse.ars.sante.fr	google	https://maps.google.com/maps/api/js?v=3&language=fr&key=AIzaSyBjCB740FkF4-0MpyZD78xNyBzWDQpMMZc
patient.corse.ars.sante.fr	youtube	https://www.youtube.com/iframe_api
pays-de-la-loire.direccte.gouv.fr	xiti	http://logc279.xiti.com/hit.xiti?s=542961&s2=18&p=accueil&ac=&an=&lng=en-US&idp=0014473201450&jv=0&re=800x600&vtag=4.6.2&hl=0x14x47&r=1920x1200x24x24&rn=1602022487392&ref=
pays-de-la-loire.gouv.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=566494&ts=1602022488901&idclient=0004032806699&vtag=5.5.1b&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x14x48&lng=en-US&idp=0014483029654&jv=0&p=Accueil_pays_de_la_loire&s2=1&x1=[article]&ref=
pays-de-la-loire.pref.gouv.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=566494&ts=1602022489660&idclient=0004032806699&vtag=5.5.1b&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x14x49&lng=en-US&idp=0014491998367&jv=0&p=Accueil_pays_de_la_loire&s2=1&x1=[article]&ref=
pays-de-la-loire.safire.fonction-publique.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
paysdebray.org	google fonts	https://fonts.gstatic.com/s/raleway/v18/1Ptug8zYS_SKggPNyC0ITw.woff2
paysdebray.org	google analytics	https://www.google-analytics.com/analytics.js
paysdebray.org	facebook	https://connect.facebook.net/en_US/sdk.js
paysdebray.org	google	https://www.gstatic.com/recaptcha/releases/Y5tQ3lKwn1XL5hGgLz1kR4-1/recaptcha__fr.js
paysdelaloire.cci.fr	google	https://maps.google.com/maps/api/js?sensor=false
paysdelaloire.cci.fr	google analytics	https://ssl.google-analytics.com/ga.js
paysdelaloire.cci.fr	facebook	https://connect.facebook.net/fr_FR/sdk.js
paysdelaloire.cci.fr	google maps	https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d0&2d180&2m2&1d0&2d-180&2u0&4sen-US&5e0&6sm%40527000000&7b0&8e0&12e2&callback=_xdc_._273arm&token=94710
paysdelaloire.cci.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-111759756-1
paysdelaloire.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-NXDXP39
paysdenay.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.7/jquery.min.js
paysdenay.fr	jQuery	http://code.jquery.com/ui/1.8.24/jquery-ui.js
paysdenay.fr	addThis	https://s7.addthis.com/js/300/addthis_widget.js
paysdenay.fr	google analytics	http://www.google-analytics.com/analytics.js
paysdenay.fr	facebook	http://connect.facebook.net/fr_FR/all.js
paysdenay.fr	google maps	https://maps.googleapis.com/maps/api/js/StaticMapService.GetMapImage?1m2&1i3986&2i2950&2e1&3u5&4m2&1u210&2u109&5m5&1e0&5sen-US&6sus&10b1&12b1&key=AIzaSyCRWoZ2such7Q_DTH508x8cjTqPSa8MMVs&token=107286
paysdumans.fr	jQuery	https://code.jquery.com/ui/1.10.3/themes/smoothness/jquery-ui.css
paysdumans.fr	bootstrapcdn	https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css
paysdumans.fr	google maps	https://maps.googleapis.com/maps/api/js?key=AIzaSyDasmUQIz_s4SVNJ3m8BUCGOJlcc4aOvic
paysdumans.fr	google	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit
paysdumans.fr	google analytics	https://www.google-analytics.com/analytics.js
paysmellois.org	FontAwesome	https://use.fontawesome.com/releases/v5.0.10/css/all.css
paysmellois.org	google fonts	https://fonts.googleapis.com/css?family=Lato:100,100italic,300,300italic,700,700italic,900,900italic,400,400italic
paysmellois.org	google analytics	https://www.google-analytics.com/analytics.js
paysrhinbrisach.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/gsap/latest/TweenMax.min.js
paysrhinbrisach.fr	google analytics	https://www.google-analytics.com/analytics.js
pharmacie-hospitaliere-ageps.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
pharmacie-hospitaliere-ageps.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
pharmacie-hospitaliere-ageps.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
pharmacie-hospitaliere-ageps.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
pitiesalpetriere.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
pitiesalpetriere.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
pitiesalpetriere.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
pitiesalpetriere.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
pitiesalpetriere.aphp.fr	youtube	https://i.ytimg.com/vi/1OGd-FGFKVg/mqdefault.jpg
pitiesalpetriere.aphp.fr	twitter	http://platform.twitter.com/widgets.js?_=1602022506974
pix.beta.gouv.fr	google fonts	https://fonts.googleapis.com/css2?family=Open+Sans:ital,wght@0,300;0,400;0,500;0,600;0,700;1,400&family=Roboto:wght@400;500;600&display=swap
place-emploi-public.gouv.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=DC-2984122
place-emploi-public.gouv.fr	xiti	https://logs4.xiti.com/hit.xiti?s=489214&s2=21&p=&hl=0x15x6&vrn=1&ac=&an=&lng=en-US&vtag=43003-32001&idp=001506642020&jv=0&r=1920x1200x24x24&re=800x600&ref=
place-emploi-public.gouv.fr	google analytics	https://2984122.fls.doubleclick.net/activityi;src=2984122;type=emplo0;cat=placeemp;ord=1;num=5357511189333;gtm=2od9n1;auiddc=332469817.1602022507;~oref=https%3A%2F%2Fplace-emploi-public.gouv.fr%2F?
place-emploi-public.gouv.fr	google	https://adservice.google.com/ddm/fls/z/dc_pre=CLv4yvP-oOwCFRrM1QoddPIEHg;src=2984122;type=emplo0;cat=placeemp;ord=1;num=5357511189333;gtm=2od9n1;auiddc=*;~oref=https%3A%2F%2Fplace-emploi-public.gouv.fr%2F
plage.atih.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Raleway:300,300i,400,400i,500,500i,600
pme.gouv.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-41292125-1
pme.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
pme.gouv.fr	twitter	https://platform.twitter.com/widgets.js
pole-sante.creps-vichy.sports.gouv.fr	Wordpress	https://c0.wp.com/c/5.5.1/wp-includes/css/dist/block-library/style.min.css
pole-sante.creps-vichy.sports.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Lato%3A400%2C700%2C900%7CPlayfair+Display%3A400%2C700%2C400italic&ver=5.5.1
pole-sante.creps-vichy.sports.gouv.fr	google	https://www.google.com/recaptcha/api.js?render=6LfGOIYUAAAAAKq-5lxfGF8C2GL9oXCygNSvuITF&ver=3.0
poleducoeur-hupo.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
poleducoeur-hupo.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
poleducoeur-hupo.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
poleducoeur-hupo.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
polynesie-francaise.pref.gouv.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-42360518-1
polynesie-francaise.pref.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
polynesie-francaise.safire.fonction-publique.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
pompiersparis.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/simple-line-icons/2.4.1/css/simple-line-icons.min.css
pompiersparis.fr	bootstrapcdn	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0-beta.3/css/bootstrap.min.css
pompiersparis.fr	google	https://www.google.com/recaptcha/api.js
pompiersparis.fr	jQuery	https://code.jquery.com/jquery-3.2.1.slim.min.js
pompiersparis.fr	google analytics	https://www.google-analytics.com/analytics.js
portail.univ-st-etienne.fr	google fonts	https://fonts.googleapis.com/css?family=Titillium+Web:400,200,200italic,300,300italic,400italic,600,600italic,700,700italic,900
portail.univ-st-etienne.fr	google analytics	https://www.google-analytics.com/analytics.js
ppd.ants.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Bree+Serif
ppd.ants.gouv.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-157043734-1
ppd.ants.gouv.fr	facebook	https://connect.facebook.net/fr_FR/sdk.js
pprd2020.cybermalveillance.gouv.fr	xiti	https://logs1409.xiti.com/hit.xiti?s=609573&idclient=ef34438b-e2ea-40a6-934f-09f413c7e905&ts=1602022529294&vtag=5.18.2&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x15x29&lng=en-US&idp=0015299079618&p=&s2=&ref=
prbmondor.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
prbmondor.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
prbmondor.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
prbmondor.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
premar-atlantique.gouv.fr	twitter	https://platform.twitter.com/widgets.js
